Folder,Model,ID,Language,Words,Syllables,Phrases (Sentences),Avg Sentence Length,Has Pronunciation,Has Example,Compliance: Max 25 Words,Compliance: Max 2 Sentences,Compliance: Short Sentences (<15 words/sent),Compliance: No Double Negation,Compliance: No Self-Definition,Compliance: Active Voice Proxy,Compliance: Category+Function Pattern,Prompt Compliance Score
results_v4,latxa,T-031_D-031.1,es,24,45,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-032_D-032.1,es,15,32,1,15.0,False,False,True,True,True,True,False,True,False,0.714
results_v4,latxa,T-033_D-033.1,es,20,39,2,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-034_D-034.1,es,43,78,3,14.33,False,False,False,False,True,True,True,True,False,0.571
results_v4,latxa,T-035_D-035.1,es,26,44,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v4,latxa,T-036_D-036.1,es,26,46,2,13.0,False,False,False,True,True,True,True,True,False,0.714
results_v4,latxa,T-037_D-037.1,es,56,106,2,28.0,False,False,False,True,False,True,True,False,False,0.429
results_v4,latxa,T-038_D-038.1,es,15,35,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-039_D-039.1,es,21,43,2,10.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-040_D-040.1,es,22,45,1,22.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-041_D-041.1,es,15,34,2,7.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-042_D-042.1,es,20,39,2,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-043_D-043.1,es,37,74,2,18.5,False,False,False,True,False,True,False,False,False,0.286
results_v4,latxa,T-044_D-044.1,es,24,51,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-045_D-045.1,es,35,73,3,11.67,False,False,False,False,True,True,False,True,False,0.429
results_v4,latxa,T-046_D-046.1,es,21,34,2,10.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-047_D-047.1,es,19,32,1,19.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-048_D-048.1,ca,24,44,2,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-049_D-049.1,es,20,47,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-050_D-050.1,es,34,65,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-051_D-051.1,es,17,32,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-052_D-052.1,es,14,31,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-053_D-053.1,es,27,48,2,13.5,False,False,False,True,True,True,True,True,False,0.714
results_v4,latxa,T-054_D-054.1,es,14,32,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-055_D-055.1,es,34,72,2,17.0,False,False,False,True,False,True,True,True,False,0.571
results_v4,latxa,T-056_D-056.1,es,20,47,2,10.0,False,False,True,True,True,True,False,True,False,0.714
results_v4,latxa,T-057_D-057.1,es,14,28,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-058_D-058.1,es,22,41,2,11.0,False,False,True,True,True,True,False,True,False,0.714
results_v4,latxa,T-059_D-059.1,es,19,44,1,19.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-060_D-060.1,es,41,101,2,20.5,False,True,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-061_D-061.1,es,21,46,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-062_D-062.1,es,30,62,2,15.0,False,False,False,True,True,True,False,True,False,0.571
results_v4,latxa,T-063_D-063.1,es,13,30,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-064_D-064.1,es,19,38,2,9.5,False,False,True,True,True,True,False,False,False,0.571
results_v4,latxa,T-065_D-065.1,es,29,59,2,14.5,False,False,False,True,True,True,False,True,False,0.571
results_v4,latxa,T-066_D-066.1,es,27,53,1,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-067_D-067.1,es,27,48,2,13.5,False,False,False,True,True,True,True,True,False,0.714
results_v4,latxa,T-068_D-068.1,es,14,32,2,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-069_D-069.1,es,16,30,1,16.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-070_D-070.1,es,21,36,1,21.0,False,False,True,True,False,True,True,False,False,0.571
results_v4,latxa,T-071_D-071.1,es,26,46,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v4,latxa,T-072_D-072.1,es,20,39,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-073_D-073.1,es,20,37,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-074_D-074.1,es,44,90,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-075_D-075.1,es,11,30,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-076_D-076.1,es,21,46,1,21.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-076_D-076.2,es,23,56,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-076_D-076.3,es,23,49,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-077_D-077.1,es,20,43,1,20.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-078_D-078.1,es,27,55,2,13.5,False,False,False,True,True,True,True,True,False,0.714
results_v4,latxa,T-079_D-079.1,es,27,52,2,13.5,False,False,False,True,True,True,False,True,False,0.571
results_v4,latxa,T-080_D-080.1,es,23,46,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-081_D-081.1,es,19,35,2,9.5,False,False,True,True,True,True,False,True,False,0.714
results_v4,latxa,T-082_D-082.1,es,23,49,2,11.5,False,False,True,True,True,True,False,True,False,0.714
results_v4,latxa,T-083_D-083.1,es,28,49,2,14.0,False,False,False,True,True,True,False,False,False,0.429
results_v4,latxa,T-084_D-084.1,es,12,29,2,6.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-085_D-085.1,es,23,43,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-086_D-086.1,es,23,51,2,11.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-087_D-087.1,es,14,34,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-088_D-088.1,es,15,31,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-089_D-089.1,es,15,36,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-090_D-090.1,es,27,64,2,13.5,False,False,False,True,True,True,True,True,False,0.714
results_v4,latxa,T-091_D-091.1,es,19,44,2,9.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-092_D-092.1,es,8,23,1,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-093_D-093.1,es,19,36,1,19.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-094_D-094.1,es,17,36,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-095_D-095.1,es,14,34,2,7.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-096_D-096.1,es,17,40,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-097_D-097.1,es,13,28,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-098_D-098.1,es,38,80,2,19.0,False,False,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-099_D-099.1,es,14,37,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-100_D-100.1,es,13,29,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-101_D-101.1,es,33,58,2,16.5,False,False,False,True,False,True,False,True,False,0.429
results_v4,latxa,T-102_D-102.1,es,25,49,2,12.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-103_D-103.1,es,21,40,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-104_D-104.1,es,14,32,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-105_D-105.1,es,21,33,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v4,latxa,T-106_D-106.1,es,30,56,2,15.0,False,False,False,True,True,True,False,False,False,0.429
results_v4,latxa,T-107_D-107.1,es,25,52,2,12.5,False,False,True,True,True,True,True,False,False,0.714
results_v4,latxa,T-108_D-108.1,es,21,38,1,21.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-109_D-109.1,es,17,34,2,8.5,False,False,True,True,True,True,True,True,False,0.857
results_v4,latxa,T-110_D-110.1,es,22,46,1,22.0,False,False,True,True,False,True,True,True,False,0.714
results_v4,latxa,T-111_D-111.1,es,17,29,1,17.0,False,False,True,True,False,True,True,False,False,0.571
results_v1,ministral,T-001_D-001.1,es,95,170,9,10.56,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-002_D-002.1,es,39,69,3,13.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-003_D-003.1,es,93,193,6,15.5,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-004_D-004.1,es,85,155,4,21.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-005_D-005.1,es,83,146,5,16.6,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-006_D-006.1,es,93,185,5,18.6,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-007_D-007.1,es,121,268,7,17.29,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-008_D-008.1,es,122,208,6,20.33,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-009_D-009.1,es,62,114,3,20.67,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-010_D-010.1,es,105,200,7,15.0,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-011_D-011.1,es,137,271,8,17.12,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-012_D-012.1,es,109,207,6,18.17,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-013_D-013.1,es,157,279,7,22.43,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-014_D-014.1,es,145,274,8,18.12,False,False,False,False,False,True,True,True,False,0.429
results_v1,ministral,T-015_D-015.1,es,91,189,4,22.75,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-016_D-016.1,es,52,100,4,13.0,False,True,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-017_D-017.1,es,65,111,5,13.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-018_D-018.1,es,94,192,5,18.8,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-019_D-019.1,es,85,170,9,9.44,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-020_D-020.1,es,69,128,4,17.25,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-021_D-021.1,es,81,148,5,16.2,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-022_D-022.1,es,87,173,6,14.5,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-023_D-023.1,es,68,132,5,13.6,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-024_D-024.1,es,187,356,12,15.58,False,True,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-025_D-025.1,es,76,152,3,25.33,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-026_D-026.1,es,90,165,4,22.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-027_D-027.1,es,44,80,3,14.67,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-028_D-028.1,es,72,126,5,14.4,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-029_D-029.1,es,48,89,3,16.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-030_D-030.1,es,75,135,5,15.0,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-031_D-031.1,es,96,161,7,13.71,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-032_D-032.1,es,49,99,5,9.8,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-033_D-033.1,es,65,114,4,16.25,False,True,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-034_D-034.1,es,51,93,5,10.2,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-035_D-035.1,es,102,196,5,20.4,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-036_D-036.1,es,73,126,4,18.25,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-037_D-037.1,es,91,163,5,18.2,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-038_D-038.1,es,66,114,4,16.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-039_D-039.1,es,291,518,21,13.86,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-040_D-040.1,es,51,93,4,12.75,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-041_D-041.1,es,49,94,3,16.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-042_D-042.1,es,46,88,4,11.5,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-043_D-043.1,es,294,535,13,22.62,False,True,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-044_D-044.1,es,61,119,4,15.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-045_D-045.1,es,86,162,7,12.29,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-046_D-046.1,es,36,57,3,12.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-047_D-047.1,es,98,182,6,16.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-048_D-048.1,es,63,119,4,15.75,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-049_D-049.1,es,80,159,5,16.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-050_D-050.1,es,261,469,21,12.43,False,True,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-051_D-051.1,es,94,183,7,13.43,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-052_D-052.1,es,64,126,3,21.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-053_D-053.1,es,85,148,5,17.0,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-054_D-054.1,es,33,75,1,33.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,ministral,T-055_D-055.1,es,132,253,7,18.86,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-056_D-056.1,es,103,204,7,14.71,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-057_D-057.1,es,122,233,12,10.17,False,True,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-058_D-058.1,es,45,82,3,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-059_D-059.1,es,92,183,8,11.5,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-060_D-060.1,es,88,175,5,17.6,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-061_D-061.1,es,61,114,3,20.33,False,False,False,False,False,True,True,True,False,0.429
results_v1,ministral,T-062_D-062.1,es,66,115,3,22.0,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-063_D-063.1,es,88,150,6,14.67,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-064_D-064.1,es,91,161,4,22.75,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-065_D-065.1,es,64,118,5,12.8,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-066_D-066.1,es,69,125,4,17.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-067_D-067.1,es,22,48,2,11.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,ministral,T-068_D-068.1,es,63,122,5,12.6,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-069_D-069.1,es,52,91,3,17.33,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-070_D-070.1,es,66,132,4,16.5,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-071_D-071.1,es,92,147,6,15.33,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-072_D-072.1,es,153,286,6,25.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-073_D-073.1,es,65,117,4,16.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-074_D-074.1,es,79,147,4,19.75,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-075_D-075.1,es,57,106,4,14.25,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-076_D-076.1,es,75,132,5,15.0,False,True,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-076_D-076.2,es,120,217,6,20.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-076_D-076.3,es,89,169,6,14.83,False,True,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-077_D-077.1,es,159,332,12,13.25,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-078_D-078.1,es,103,204,5,20.6,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-079_D-079.1,es,105,189,7,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-080_D-080.1,es,63,114,3,21.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-081_D-081.1,es,90,159,6,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-082_D-082.1,es,80,168,5,16.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-083_D-083.1,es,60,108,3,20.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-084_D-084.1,es,58,113,4,14.5,False,True,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-085_D-085.1,es,111,219,7,15.86,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-086_D-086.1,es,150,287,10,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-087_D-087.1,es,101,185,5,20.2,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-088_D-088.1,es,93,170,4,23.25,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-089_D-089.1,es,106,208,7,15.14,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-090_D-090.1,es,60,118,5,12.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-091_D-091.1,es,85,141,4,21.25,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-092_D-092.1,es,112,226,7,16.0,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-093_D-093.1,es,92,169,5,18.4,False,False,False,False,False,True,False,False,False,0.143
results_v1,ministral,T-094_D-094.1,es,76,140,6,12.67,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-095_D-095.1,es,105,199,5,21.0,False,True,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-096_D-096.1,es,43,87,3,14.33,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-097_D-097.1,es,54,97,4,13.5,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-098_D-098.1,es,62,130,4,15.5,False,False,False,False,False,True,True,True,False,0.429
results_v1,ministral,T-099_D-099.1,es,92,180,7,13.14,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-100_D-100.1,es,68,130,5,13.6,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-101_D-101.1,es,72,133,5,14.4,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-102_D-102.1,es,135,265,9,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-103_D-103.1,es,129,247,6,21.5,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-104_D-104.1,es,69,127,4,17.25,False,False,False,False,False,True,False,True,False,0.286
results_v1,ministral,T-105_D-105.1,es,89,158,6,14.83,False,True,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-106_D-106.1,es,69,129,5,13.8,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-107_D-107.1,es,61,109,5,12.2,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-108_D-108.1,es,138,249,14,9.86,False,False,False,False,True,True,False,True,False,0.429
results_v1,ministral,T-109_D-109.1,es,68,119,6,11.33,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-110_D-110.1,es,87,162,6,14.5,False,False,False,False,True,True,False,False,False,0.286
results_v1,ministral,T-111_D-111.1,es,57,97,5,11.4,False,False,False,False,True,True,False,False,False,0.286
results_v1,rigochat,T-001_D-001.1,es,28,58,2,14.0,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-002_D-002.1,es,46,87,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-003_D-003.1,es,48,93,2,24.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-004_D-004.1,es,21,35,1,21.0,False,False,True,True,False,True,True,True,False,0.714
results_v1,rigochat,T-005_D-005.1,es,39,73,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-006_D-006.1,es,24,52,1,24.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-007_D-007.1,es,43,93,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-008_D-008.1,es,42,95,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-009_D-009.1,es,45,86,2,22.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-010_D-010.1,es,27,61,2,13.5,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-011_D-011.1,es,39,82,1,39.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-012_D-012.1,es,36,71,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-013_D-013.1,es,16,30,1,16.0,False,False,True,True,False,True,True,False,False,0.571
results_v1,rigochat,T-014_D-014.1,es,42,92,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-015_D-015.1,es,42,88,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-016_D-016.1,es,29,66,2,14.5,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-017_D-017.1,es,17,39,1,17.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-018_D-018.1,es,16,36,1,16.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-019_D-019.1,es,31,61,1,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-020_D-020.1,es,16,32,1,16.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-021_D-021.1,es,33,68,2,16.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-022_D-022.1,es,45,99,3,15.0,False,False,False,False,True,True,False,True,False,0.429
results_v1,rigochat,T-023_D-023.1,es,48,88,2,24.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-024_D-024.1,es,22,44,1,22.0,False,False,True,True,False,True,True,False,False,0.571
results_v1,rigochat,T-025_D-025.1,es,33,65,2,16.5,False,False,False,True,False,True,True,True,False,0.571
results_v1,rigochat,T-026_D-026.1,es,37,75,1,37.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-027_D-027.1,es,27,51,1,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-028_D-028.1,es,44,87,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-029_D-029.1,es,27,51,1,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-030_D-030.1,es,32,60,2,16.0,False,False,False,True,False,True,True,True,False,0.571
results_v1,rigochat,T-031_D-031.1,es,52,98,2,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-032_D-032.1,es,15,33,1,15.0,False,False,True,True,True,True,False,True,False,0.714
results_v1,rigochat,T-033_D-033.1,es,43,76,2,21.5,False,True,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-034_D-034.1,es,59,119,2,29.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-035_D-035.1,es,32,53,1,32.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-036_D-036.1,es,29,59,2,14.5,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-037_D-037.1,es,51,93,2,25.5,False,False,False,True,False,True,True,True,False,0.571
results_v1,rigochat,T-038_D-038.1,es,57,108,3,19.0,False,False,False,False,False,True,False,True,False,0.286
results_v1,rigochat,T-039_D-039.1,es,69,147,2,34.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,rigochat,T-040_D-040.1,es,30,56,2,15.0,False,False,False,True,True,True,False,False,False,0.429
results_v1,rigochat,T-041_D-041.1,es,44,85,2,22.0,False,False,False,True,False,True,True,True,False,0.571
results_v1,rigochat,T-042_D-042.1,es,19,41,1,19.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-043_D-043.1,es,51,97,2,25.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-044_D-044.1,es,17,36,1,17.0,False,False,True,True,False,True,True,True,False,0.714
results_v1,rigochat,T-045_D-045.1,es,55,118,2,27.5,False,False,False,True,False,True,False,False,False,0.286
results_v1,rigochat,T-046_D-046.1,es,39,66,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-047_D-047.1,es,57,112,2,28.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-048_D-048.1,es,41,77,2,20.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-049_D-049.1,es,35,72,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-050_D-050.1,es,37,59,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-051_D-051.1,es,46,88,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-052_D-052.1,es,39,79,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-053_D-053.1,es,35,65,2,17.5,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-054_D-054.1,es,16,32,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v1,rigochat,T-055_D-055.1,es,25,44,1,25.0,False,False,True,True,False,False,False,True,False,0.429
results_v1,rigochat,T-056_D-056.1,es,30,69,2,15.0,False,False,False,True,True,True,False,True,False,0.571
results_v1,rigochat,T-057_D-057.1,es,8,16,1,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v1,rigochat,T-058_D-058.1,es,17,27,1,17.0,False,False,True,True,False,True,False,True,False,0.571
results_v1,rigochat,T-059_D-059.1,es,36,81,2,18.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-060_D-060.1,es,44,95,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-061_D-061.1,es,32,66,2,16.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-062_D-062.1,es,50,99,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v1,rigochat,T-063_D-063.1,es,19,38,2,9.5,False,False,True,True,True,True,False,True,False,0.714
